387,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
388,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
389,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1
390,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
391,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
392,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
393,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
394,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
395,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
396,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
397,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
398,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
399,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
400,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
401,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
402,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
403,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1
404,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1
405,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
406,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
407,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
408,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
409,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
410,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
411,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0
412,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
413,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
414,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
415,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
416,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
417,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0
418,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
419,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
420,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
421,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
422,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
423,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
424,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
425,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
426,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0
427,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
428,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
429,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1
430,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
431,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
432,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
433,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
434,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
435,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
436,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
437,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1
438,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1
439,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0
440,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
441,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1
442,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
443,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0
444,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
445,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
446,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0
447,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
448,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1
449,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
450,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
451,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
452,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0
453,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
454,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
455,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
456,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
457,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
458,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
459,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
460,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1
461,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0
462,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
463,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
464,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
465,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
466,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
467,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
468,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
469,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
470,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
471,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
472,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
473,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
474,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
475,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
476,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1
477,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
478,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1
479,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
480,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
481,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
482,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
483,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
484,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
485,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
486,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
487,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1
488,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0
489,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
490,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
491,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
492,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
493,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
494,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
495,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
496,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
497,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0
498,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1
499,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
500,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1
501,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
502,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0
503,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
504,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
505,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
506,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
507,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1
508,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
509,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
510,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
511,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
512,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
513,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
514,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
515,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
516,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
517,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1
518,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
519,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
520,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
521,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1
522,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
523,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
524,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
525,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1
526,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
527,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1
528,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
529,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
530,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
531,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
532,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
533,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
534,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
535,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0
536,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
537,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
538,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
539,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
540,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
541,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
542,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1
543,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
544,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
545,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
546,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
547,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
548,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
549,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
550,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0
551,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
552,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1
553,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
554,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
555,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
556,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1
557,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
558,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1
559,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0
560,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
561,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
562,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
563,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
564,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1
565,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
566,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
567,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1
568,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
569,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
570,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
571,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1
572,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
573,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1
574,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
575,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1
576,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
577,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
578,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0
579,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0
580,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
581,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
582,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
583,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
584,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
585,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
586,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
587,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
588,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
589,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0
590,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
591,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0
592,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
593,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1
594,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0
595,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
596,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
597,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
598,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
599,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
600,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
601,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
602,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
603,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0
604,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0
605,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0
606,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
607,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
608,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0
609,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
610,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
611,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
612,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
613,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0
614,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0
615,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
616,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
617,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
618,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
619,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
620,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
621,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
622,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
623,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0
624,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0
625,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
626,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
627,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
628,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
629,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1
630,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
631,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0
632,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
633,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
634,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
635,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1
636,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
637,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
638,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
639,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
640,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
641,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
642,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
643,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
644,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1
645,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
646,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
647,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
648,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
649,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1
650,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
651,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
652,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0
653,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
654,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
655,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
656,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
657,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
658,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
659,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
660,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
661,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
662,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0
663,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
664,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
665,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
666,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
667,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
668,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
669,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
670,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1
671,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
672,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
673,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
674,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
675,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
676,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1
677,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
678,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
679,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
680,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0
681,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
682,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1
683,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
684,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
685,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
686,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0
687,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
688,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1
689,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1
690,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
691,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
692,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1
693,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1
694,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
695,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
696,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
697,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0
698,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1
699,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
700,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
701,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1
702,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
703,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
704,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
705,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
706,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
707,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
708,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
709,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
710,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
711,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
712,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
713,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
714,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
715,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
716,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0
717,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1
718,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
719,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1
720,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1
721,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
722,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
723,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
724,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1
725,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
726,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
727,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
728,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
729,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
730,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
731,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
732,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
733,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
734,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
735,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
736,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
737,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
738,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
739,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0
740,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1
741,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0
742,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
743,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0
744,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0
745,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
746,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
747,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0
748,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
749,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1
750,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0
751,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
752,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
753,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
754,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0
755,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
756,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1
757,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
758,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
759,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
760,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0
761,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
762,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
763,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0
764,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
765,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
766,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
767,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
768,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
769,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
770,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
771,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
772,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
773,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
774,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
